sku,item_type,manufacturer,product_name,size,count,percent_of_customers
43629001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Little Bites Fudge Brownie,11 oz,29,0.0253491
43630001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Little Bites Mini Banana Chocolate Chip,8.75 oz,30,0.02667
43631001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Little Bites Mini Blueberry,8.75 oz,31,0.0271103
43632001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Little Bites Snickerdoodle Cinnamon Sugar,8.75 oz,29,0.0258523
43633001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Muffins Chocolate Chip Mini,8.75 oz,29,0.0250975
43634001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Pie Apple,26 oz,28,0.0242798
43635001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Puffs Apple,18 oz,28,0.0249717
43636001,COFFEE/CREAMER,Eight O Clock,100% Arabica Hazelnut Coffee,11 oz,29,0.0256007
43637001,COFFEE/CREAMER,Eight O Clock,Coffee 100% Colombian,11 oz,29,0.0252233
43638001,COFFEE/CREAMER,Eight O Clock,Coffee Dark Italian Roast,11.5 oz,28,0.0244685
43639001,COFFEE/CREAMER,Eight O Clock,Coffee Original,12 oz,30,0.0267958
43640001,,Edwards,Pie Key Lime,36 oz,28,0.024783
43641001,NUTS,Ebony,Ebony Almonds ,14.2,30,0.02667
43642001,FRESH VEGETABLES,Ebony,Ebony Asparagus ,20.6,28,0.0247201
43643001,FRESH VEGETABLES,Ebony,Ebony Baby Onion ,15.3,31,0.0274248
43644001,FRESH VEGETABLES,Ebony,Ebony Beets ,11.6,29,0.0255378
43645001,FRESH VEGETABLES,Ebony,Ebony Broccoli ,18,29,0.0259152
43646001,NUTS,Ebony,Ebony Canned Peanuts ,17.3,29,0.0257265
43647001,FRESH FRUIT,Ebony,Ebony Cantelope ,7.1,29,0.0252862
43648001,FRESH VEGETABLES,Ebony,Ebony Cauliflower ,17.3,33,0.0288087
43649001,FRESH VEGETABLES,Ebony,Ebony Corn on the Cob ,6.26,30,0.0261039
43650001,FRESH VEGETABLES,Ebony,Ebony Dried Mushrooms ,18.8,31,0.0271732
43651001,FRESH VEGETABLES,Ebony,Ebony Elephant Garlic ,4.48,29,0.0256636
43652001,FRESH FRUIT,Ebony,Ebony Fancy Plums ,17.3,29,0.0255378
43653001,TOFU,Ebony,Ebony Firm Tofu ,15.2,29,0.0255378
43654001,FRESH VEGETABLES,Ebony,Ebony Fresh Lima Beans ,11.3,31,0.0276135
43655001,FRESH FRUIT,Ebony,Ebony Fuji Apples ,13,29,0.0258523
43656001,FRESH VEGETABLES,Ebony,Ebony Garlic ,6.1,30,0.026041
43657001,FRESH FRUIT,Ebony,Ebony Golden Delcious Apples ,16.5,33,0.0288087
43658001,FRESH VEGETABLES,Ebony,Ebony Green Pepper ,8.8,31,0.0273619
43659001,FRESH FRUIT,Ebony,Ebony Honey Dew ,6.78,30,0.0264184
43660001,FRESH FRUIT,Ebony,Ebony Lemons ,5.65,31,0.0272361
43661001,FRESH VEGETABLES,Ebony,Ebony Lettuce ,19.3,31,0.0271732
43662001,FRESH FRUIT,Ebony,Ebony Limes ,9.69,29,0.0258523
43663001,FRESH FRUIT,Ebony,Ebony Macintosh Apples ,19.5,30,0.0262926
43664001,FRESH FRUIT,Ebony,Ebony Mandarin Oranges ,7.78,31,0.0271103
43665001,NUTS,Ebony,Ebony Mixed Nuts ,7.28,30,0.0264184
43666001,FRESH VEGETABLES,Ebony,Ebony Mushrooms ,19.7,32,0.0285571
43667001,FRESH VEGETABLES,Ebony,Ebony New Potatos ,4.96,32,0.0285571
43668001,FRESH VEGETABLES,Ebony,Ebony Onions ,9.5,30,0.0267958
43669001,FRESH FRUIT,Ebony,Ebony Oranges ,7.96,31,0.0269845
43670001,NUTS,Ebony,Ebony Party Nuts ,17.8,28,0.0249717
43671001,FRESH FRUIT,Ebony,Ebony Peaches ,16.2,29,0.0250975
43672001,FRESH FRUIT,Ebony,Ebony Plums ,6.28,26,0.0230847
43673001,FRESH VEGETABLES,Ebony,Ebony Potatos ,20.1,30,0.0262297
43674001,FRESH VEGETABLES,Ebony,Ebony Prepared Salad ,18.7,30,0.0267958
43675001,FRESH FRUIT,Ebony,Ebony Red Delcious Apples ,5.36,31,0.0270474
43676001,FRESH VEGETABLES,Ebony,Ebony Red Pepper ,13.8,28,0.0246572
43677001,FRESH VEGETABLES,Ebony,Ebony Shitake Mushrooms ,10.3,31,0.0271103
43678001,FRESH VEGETABLES,Ebony,Ebony Squash ,16.7,31,0.0276135
43679001,FRESH VEGETABLES,Ebony,Ebony Summer Squash ,11,29,0.0258523
43680001,FRESH VEGETABLES,Ebony,Ebony Sweet Onion ,14.6,32,0.0278022
43681001,FRESH VEGETABLES,Ebony,Ebony Sweet Peas ,5.28,29,0.0256636
43682001,FRESH FRUIT,Ebony,Ebony Tangerines ,12.3,29,0.0256007
43683001,FRESH VEGETABLES,Ebony,Ebony Tomatos ,16.7,28,0.0245314
43684001,NUTS,Ebony,Ebony Walnuts ,16.7,32,0.0278022
43685001,CEREAL,Eating Right,Fruit & Grain Apple Cereal Bars,10.4 oz,5,0.00413211
43686001,CEREAL,Eating Right,Fruit & Grain Blueberry Cereal Bars,10.4 oz,4,0.00389986
43687001,CEREAL,Eating Right,Fruit & Grain Mixed Berry Cereal Bars,10.4 oz,5,0.00440307
43688001,CEREAL,Eating Right,Fruit & Grain Raspberry Cereal Bars,10.4 oz,4,0.00377406
43689001,CEREAL,Eating Right,Fruit & Grain Strawberry Cereal Bars,10.4 oz,4,0.00383696
43690001,CEREAL,Eating Right,Raisin Date & Pecan Mulit Grain Cereal,16 oz,4,0.00371116
43691001,SNACKS,Eating Right,Shortbread Cookies,4.4 oz,29,0.0256636
43692001,COFFEE/CREAMER,Dunkin Donuts,Blueberry Muffin Coffee,11 oz,31,0.0274248
43693001,COFFEE/CREAMER,Dunkin Donuts,Caramel Coffee,11 oz,31,0.0273619
43694001,COFFEE/CREAMER,Dunkin Donuts,Chocolate Glazed Donut Coffee,11 oz,32,0.0285571
43695001,COFFEE/CREAMER,Dunkin Donuts,Coffee Jelly,11 oz,32,0.0279909
43696001,COFFEE/CREAMER,Dunkin Donuts,Dark Roast Coffee,11 oz,29,0.0251604
43697001,COFFEE/CREAMER,Dunkin Donuts,French Vanilla Coffee,12 oz,30,0.0267958
43698001,COFFEE/CREAMER,Dunkin Donuts,French Vanilla Coffee,24 oz,31,0.0270474
43699001,COFFEE/CREAMER,Dunkin Donuts,Hazelnut Coffee,12 oz,30,0.02667
43700001,COFFEE/CREAMER,Dunkin Donuts,Original Blend Coffee,12 oz,30,0.0264184
43701001,COFFEE/CREAMER,Dunkin Donuts,Original Blend Decaf Coffee,12 oz,29,0.0256007
43702001,COFFEE/CREAMER,Dunkin Donuts,Original Resealable Bag Coffee,14 oz,35,0.0305699
43703001,FRESH FISH,Dual City,Dual City Lox ,16.7,30,0.0263555
43704001,CAKE SNACKS,Drakes,Coffee Cakes Cake,11.5 oz,29,0.0250975
43705001,CAKE SNACKS,Drakes,Devil Dogs Cake,12.8 oz,30,0.0267329
43706001,CAKE SNACKS,Drakes,Ring Dings Cake,13.5 oz,29,0.0251604
43707001,CAKE SNACKS,Drakes,Yodels Cake,11 oz,29,0.0256007
43708001,,Dole,Bananas Bunch,1 lbs,34,0.0301925
43709001,,Dole,Juice Orange Peach Mango,59 oz,28,0.0248459
43710001,RICE,Discover,Discover Rice Medly ,13.5,32,0.0280538
43711001,RICE,Discover,Discover Thai Rice ,17.2,29,0.0253491
43712001,,Dinty Moore,Hearty Meals Beef Stew,20 oz,31,0.0275506
43713001,CLEANERS,Denny,Denny Counter Cleaner ,7.39,31,0.0272361
43714001,CLEANERS,Denny,Denny Glass Cleaner ,18.2,31,0.0276764
43715001,DEODORIZERS,Denny,Denny Room Freshener ,13.7,29,0.0254749
43716001,CLEANERS,Denny,Denny Toilet Bowl Cleaner ,6.47,30,0.0262297
43717001,,Delta,Baby Shampoo Original,12 oz,31,0.0268587
43718001,,Del Monte,Diced Mango Fruit Cup,16 oz,30,0.0259781
43719001,,Del Monte,Fruit Burst Squeezers Mixed Berry,12.8 oz,29,0.0250975
43720001,,Del Monte,Pear Halves In 100% Juice,15.25 oz,30,0.0259781
43721001,BOLOGNA,Cutting Edge,Cutting Edge Beef Bologna ,4.67,29,0.0254749
43722001,HOT DOGS,Cutting Edge,Cutting Edge Chicken Hot Dogs ,17.2,32,0.0281796
43723001,DELI SALADS,Cutting Edge,Cutting Edge Cole Slaw ,4.19,29,0.0250975
43724001,DELI MEATS,Cutting Edge,Cutting Edge Corned Beef ,9.19,30,0.026041
43725001,HOT DOGS,Cutting Edge,Cutting Edge Foot-Long Hot Dogs ,5.67,30,0.0261668
43726001,BOLOGNA,Cutting Edge,Cutting Edge Low Fat Bologna ,11.8,30,0.0262297
43727001,DELI SALADS,Cutting Edge,Cutting Edge Low Fat Cole Slaw ,6.65,30,0.0264184
43728001,BOLOGNA,Cutting Edge,Cutting Edge Pimento Loaf ,9.5,32,0.0281167
43729001,DELI SALADS,Cutting Edge,Cutting Edge Potato Salad ,7.47,30,0.0261668
43730001,FRESH CHICKEN,Cutting Edge,Cutting Edge Roasted Chicken ,14.6,32,0.0278651
43731001,DELI MEATS,Cutting Edge,Cutting Edge Sliced Chicken ,4.86,33,0.0289345
43732001,DELI MEATS,Cutting Edge,Cutting Edge Sliced Ham ,17.6,30,0.0264184
43733001,DELI MEATS,Cutting Edge,Cutting Edge Sliced Turkey ,9.89,28,0.0249717
43734001,HOT DOGS,Cutting Edge,Cutting Edge Turkey Hot Dogs ,19.8,30,0.0267958
43735001,FRESH FISH,Curlew,Curlew Lox ,6.97,30,0.02667
43736001,,Crest,3D White Arctic Fresh,7 oz,29,0.0257894
43737001,PASTA/NOODLES,Creamette,Lasagna Pasta,16 oz,30,0.0261668
43738001,,Country Time,Lemonade Yellow,12 pkg,31,0.0271732
43739001,,Country Crock,Spread Original,45 oz,29,0.025412
43740001,CLEANERS,Cormorant,Cormorant Counter Cleaner ,16.6,30,0.0263555
43741001,CLEANERS,Cormorant,Cormorant Glass Cleaner ,18.1,30,0.0267329
43742001,DEODORIZERS,Cormorant,Cormorant Room Freshener ,4.21,30,0.0259781
43743001,CLEANERS,Cormorant,Cormorant Toilet Bowl Cleaner ,13.8,30,0.026041
43744001,ACETOMINIFEN,Consolidated,Consolidated 200 MG Acetominifen ,11.6,31,0.0268587
43745001,IBUPROFEN,Consolidated,Consolidated 200 MG Ibuprofen ,8,32,0.0283683
43746001,ASPIRIN,Consolidated,Consolidated Buffered Aspirin ,6.56,33,0.0293748
43747001,ASPIRIN,Consolidated,Consolidated Childrens Aspirin ,11,32,0.0285571
43748001,MOUTHWASH,Consolidated,Consolidated Mint Mouthwash ,13.5,31,0.0273619
43749001,,Con Agar Foods,Rotel Diced Tomatoes& Green Chilies,10 oz,30,0.0261039
43750001,RICE,Colossal,Colossal Rice Medly ,12,29,0.025412
43751001,RICE,Colossal,Colossal Thai Rice ,11.3,30,0.02667
43752001,,College Inn,FF & LS Broth Chicken,32 oz,32,0.0277393
43753001,SODA,Coke,Fanta Orange Soda,67.6 oz,32,0.0278022
43754001,SODA,Coke,Original Soda,67.6 oz,29,0.0257265
43755001,SODA,Coke,Sprite Soda,67.6 oz,29,0.0257265
43756001,,Cobblestone Mill,Bagels Cinnamon Raisin,21 oz,31,0.0275506
43757001,,Cobblestone Mill,Bagels Plain,21 oz,28,0.0242169
43758001,YOGURT,Club,Club Blueberry Yogurt ,11.1,34,0.0300038
43759001,CHEESE,Club,Club Cheese Spread ,13.5,31,0.0268587
43760001,CHEESE,Club,Club Havarti Cheese ,7.94,30,0.0265442
43761001,CHEESE,Club,Club Head Cheese ,5.4,29,0.0257894
43762001,CHEESE,Club,Club Jack Cheese ,12.3,30,0.0261668
43763001,COTTAGE CHEESE,Club,Club Large Curd Cottage Cheese ,12.3,31,0.0274248
43764001,COTTAGE CHEESE,Club,Club Low Fat Cottage Cheese ,15.7,31,0.0276764
43765001,SOUR CREAM,Club,Club Low Fat Sour Cream ,9.69,28,0.0246572
43766001,CHEESE,Club,Club Low Fat String Cheese ,15,30,0.0263555
43767001,CHEESE,Club,Club Mild Cheddar Cheese ,7.57,29,0.0253491
43768001,CHEESE,Club,Club Muenster Cheese ,15.7,27,0.0236508
43769001,CHEESE,Club,Club Sharp Cheddar Cheese ,16.7,32,0.0277393
43770001,SOUR CREAM,Club,Club Sour Cream ,11.6,31,0.0274248
43771001,YOGURT,Club,Club Strawberry Yogurt ,11.3,29,0.0256007
43772001,CHEESE,Club,Club String Cheese ,3.3,33,0.029249
43773001,,Clorox,Disinfecting Wipes Lemon Fresh,35 pkg,29,0.0253491
43774001,,Clorox,Ultra Liquid Bleach Mountain Fresh,96 oz,31,0.0271732
43775001,,Classico,Alfredo Sauce Sun-Dried Tomato,26 oz,33,0.0294377
43776001,GRAVY/SAUCE,Classico,Pasta Sauce Four Cheese,24 oz,30,0.0262926
43777001,GRAVY/SAUCE,Classico,Pasta Sauce Vodka,24 oz,31,0.0274248
43778001,CHOCOLATE CANDY,Choice,Choice Malted Milk Balls ,6.64,32,0.0283683
43779001,CHOCOLATE CANDY,Choice,Choice Mint Chocolate Bar ,8.6,27,0.0240911
43780001,HARD CANDY,Choice,Choice Mints ,17.3,30,0.0266071
43781001,CHOCOLATE CANDY,Choice,Choice Semi-Sweet Chocolate Bar ,20.7,29,0.025412
43782001,HARD CANDY,Choice,Choice Spicy Mints ,16.6,30,0.0264813
43783001,CHOCOLATE CANDY,Choice,Choice Tasty Candy Bar ,15.2,34,0.0295635
43784001,CHOCOLATE CANDY,Choice,Choice White Chocolate Bar ,18.8,30,0.0261039
43785001,COFFEE/CREAMER,Chock Full O Nuts,100% Colombian Coffee,10.3 oz,30,0.0266071
43786001,COFFEE/CREAMER,Chock Full O Nuts,Coffee Regular,26 oz,29,0.0258523
43787001,COFFEE/CREAMER,Chock Full O Nuts,Regular Coffee,10.3 oz,32,0.0278651
43788001,SNACKS,Chex Mix,Snack Mix Chocolate Peanut,8 oz,29,0.0258523
43789001,,Chef Boyardee,Beefaroni Whole Grain,15 oz,31,0.0275506
43790001,,Chef Boyardee,Mini Bites Dinos & Meatballs,15 oz,30,0.0261039
43791001,,Chef Boyardee,Ravioli Beef,15 oz,30,0.0265442
43792001,SUGAR,CDR,CDR Brown Sugar ,8.3,30,0.0261039
43793001,COOKING OIL,CDR,CDR Canola Oil ,18.3,31,0.0274248
43794001,PEANUT BUTTER,CDR,CDR Chunky Peanut Butter ,5.63,6,0.00490628
43795001,COOKING OIL,CDR,CDR Corn Oil ,18.2,30,0.0264184
43796001,PEANUT BUTTER,CDR,CDR Creamy Peanut Butter ,3.94,5,0.00452887
43797001,PEANUT BUTTER,CDR,CDR Extra Chunky Peanut Butter ,9.5,6,0.00553529
43798001,SPICES,CDR,CDR Oregano ,13.3,29,0.0252233
43799001,SPICES,CDR,CDR Pepper ,14.1,28,0.0246572
43800001,SPICES,CDR,CDR Salt ,16.8,30,0.0264813
43801001,COOKING OIL,CDR,CDR Sesame Oil ,7.69,28,0.0246572
43802001,COOKING OIL,CDR,CDR Vegetable Oil ,19.3,30,0.0262926
43803001,SUGAR,CDR,CDR White Sugar ,4.42,31,0.0276764
43804001,TV DINNER,Carrington,Carrington Beef TV Dinner ,20.2,29,0.0257894
43805001,TV DINNER,Carrington,Carrington Chicken TV Dinner ,6.06,28,0.024783
43806001,FRENCH FRIES,Carrington,Carrington Fajita French Fries ,14.1,33,0.0289345
43807001,FROZEN VEGETABLES,Carrington,Carrington Frozen Broccoli ,15.2,28,0.0243427
43808001,FROZEN VEGETABLES,Carrington,Carrington Frozen Carrots ,7.89,30,0.0266071
43809001,FROZEN VEGETABLES,Carrington,Carrington Frozen Cauliflower ,8.18,29,0.0257265
43810001,PIZZA,Carrington,Carrington Frozen Cheese Pizza ,18.2,30,0.0264184
43811001,FROZEN CHICKEN,Carrington,Carrington Frozen Chicken Breast ,8.92,29,0.0259152
43812001,FROZEN CHICKEN,Carrington,Carrington Frozen Chicken Thighs ,19.5,31,0.0275506
43813001,FROZEN CHICKEN,Carrington,Carrington Frozen Chicken Wings ,8.39,31,0.0269845
43814001,FROZEN VEGETABLES,Carrington,Carrington Frozen Corn ,9.89,28,0.0247201
43815001,PIZZA,Carrington,Carrington Frozen Mushroom Pizza ,15.5,30,0.02667
43816001,FROZEN VEGETABLES,Carrington,Carrington Frozen Peas ,19.7,29,0.0255378
43817001,PIZZA,Carrington,Carrington Frozen Pepperoni Pizza ,11.1,29,0.0258523
43818001,PIZZA,Carrington,Carrington Frozen Sausage Pizza ,17.7,31,0.027299
43819001,POPSICLES,Carrington,Carrington Grape Popsicles ,10.5,31,0.0271732
43820001,FRENCH FRIES,Carrington,Carrington Home Style French Fries ,5.86,30,0.0264184
43821001,ICE CREAM,Carrington,Carrington Ice Cream ,14.7,31,0.0271732
43822001,ICE CREAM,Carrington,Carrington Ice Cream Sandwich ,12.8,31,0.0271103
43823001,POPSICLES,Carrington,Carrington Lemon Popsicles ,9.5,31,0.0273619
43824001,POPSICLES,Carrington,Carrington Lime Popsicles ,18.2,29,0.0256007
43825001,FRENCH FRIES,Carrington,Carrington Low Fat French Fries ,6.14,28,0.0244685
43826001,POPSICLES,Carrington,Carrington Orange Popsicles ,12.6,33,0.0288716
43827001,TV DINNER,Carrington,Carrington Turkey TV Dinner ,9.19,30,0.0264813
43828001,SODA/JUICE/DRINKS,Carnation,Original Malted Milk Drink Mix,13 oz,29,0.0254749
43829001,YOGURT,Carlson,Carlson Blueberry Yogurt ,10.8,30,0.0261039
43830001,CHEESE,Carlson,Carlson Cheese Spread ,6.71,31,0.0269216
43831001,CHEESE,Carlson,Carlson Havarti Cheese ,12.1,31,0.0276135
43832001,CHEESE,Carlson,Carlson Head Cheese ,9.8,30,0.0263555
43833001,CHEESE,Carlson,Carlson Jack Cheese ,9.19,31,0.0270474
43834001,COTTAGE CHEESE,Carlson,Carlson Large Curd Cottage Cheese ,16.6,31,0.0276764
43835001,COTTAGE CHEESE,Carlson,Carlson Low Fat Cottage Cheese ,8.77,31,0.0273619
43836001,SOUR CREAM,Carlson,Carlson Low Fat Sour Cream ,11.1,29,0.0250975
43837001,CHEESE,Carlson,Carlson Low Fat String Cheese ,6.8,28,0.024783
43838001,CHEESE,Carlson,Carlson Mild Cheddar Cheese ,9.89,31,0.0271103
43839001,CHEESE,Carlson,Carlson Muenster Cheese ,16.2,33,0.0288716
43840001,CHEESE,Carlson,Carlson Sharp Cheddar Cheese ,15.1,28,0.024783
43841001,SOUR CREAM,Carlson,Carlson Sour Cream ,5.78,34,0.0300667
43842001,YOGURT,Carlson,Carlson Strawberry Yogurt ,12.8,30,0.0263555
43843001,CHEESE,Carlson,Carlson String Cheese ,18.8,31,0.0272361
43844001,COFFEE/CREAMER,Caribou,Daybreak Morning Blend Coffee,12 oz,30,0.0264813
43845001,COFFEE/CREAMER,Caribou,Original Blend Coffee,12 oz,30,0.0264184
43846001,,Capri Sun,Coastal Cooler Strawberry Banana,10 ct,28,0.0247201
43847001,,Capri Sun,Roarin Waters Berry Berry Juice,10 ct,28,0.0250346
43848001,,Capri Sun,SuperV Apple,10 ct,31,0.0270474
43849001,,Cape Cod,Potato Chips Snacks,8 oz,31,0.0275506
43850001,PET FOOD,Canine Carry Out,Dog Treats Beef,12 oz,30,0.0261039
43851001,CANNED GOODS,Campbells,Chicken Noodle Low Sodium,10.75 oz,30,0.0265442
43852001,CANNED GOODS,Campbells,Cream Of Chicken Soup,10.5 oz,30,0.0259781
43853001,CANNED GOODS,Campbells,Cream Of Mushroom Soup,10.5 oz,30,0.02667
43854001,CANNED GOODS,Campbells,Gravy Turkey,14.5 oz,30,0.0264184
43855001,CANNED GOODS,Campbells,Soup Cream Of Mushroom,26 oz,31,0.027299
43856001,CANNED GOODS,Campbells,Spaghetti O's Plus Calcium,14.2 oz,31,0.0271732
43857001,COFFEE/CREAMER,Cafe La Llave,Espresso Coffee,12 oz,31,0.0268587
43858001,COFFEE/CREAMER,Bustello Cafe,Decaf Coffee,10 oz,32,0.0283054
43859001,COFFEE/CREAMER,Bustello Cafe,Regular Coffee,10 oz,31,0.0274248
43860001,CANNED GOODS,Bushs,Brown Sugar Hickory Baked Beans,28 oz,30,0.0266071
43861001,CANNED GOODS,Bushs,Country Style Baked Beans,28 oz,30,0.0263555
43862001,CANNED GOODS,Bushs,Country Style Baked Beans,8.3 oz,28,0.0249088
43863001,CANNED GOODS,Bushs,Homestyle Baked Beans,16 oz,30,0.0267958
43864001,CANNED GOODS,Bushs,Homestyle Baked Beans,28 oz,29,0.0256636
43865001,CANNED GOODS,Bushs,Honey Baked Beans,28 oz,30,0.0262926
43866001,CANNED GOODS,Bushs,Maple Cured Bacon Baked Baked Beans,16 oz,29,0.0256007
43867001,CANNED GOODS,Bushs,Maple Cured Bacon Baked Beans,28 oz,30,0.0261668
43868001,CANNED GOODS,Bushs,Original Baked Beans,16 oz,30,0.0262297
43869001,CANNED GOODS,Bushs,Original Baked Beans,28 oz,31,0.0271732
43870001,CANNED GOODS,Bushs,Original Baked Beans,55 oz,29,0.0256636
43871001,CANNED GOODS,Bushs,Original Baked Beans,8.3 oz,28,0.0246572
43872001,CANNED GOODS,Bushs,Vegetarian Baked Beans,16 oz,31,0.0272361
43873001,CANNED GOODS,Bushs,Vegetarian Baked Beans,28 oz,29,0.025412
43874001,CANNED GOODS,Bushs,Vegetarian Baked Beans,8.3 oz,29,0.0258523
43875001,,Bubba,Certified Angus Beef Burger,2 lbs,29,0.0250975
43876001,,Bright And Early,Juice Grape,59 oz,31,0.0271103
43877001,SOUP,Bravo,Bravo Beef Soup ,14.2,29,0.0257894
43878001,CANNED VEGETABLES,Bravo,Bravo Canned Beets ,5.8,31,0.0271103
43879001,CANNED VEGETABLES,Bravo,Bravo Canned Peas ,15.5,30,0.0266071
43880001,CANNED VEGETABLES,Bravo,Bravo Canned String Beans ,7.63,31,0.0276135
43881001,CANNED VEGETABLES,Bravo,Bravo Canned Tomatos ,11.3,31,0.0269216
43882001,TUNA,Bravo,Bravo Canned Tuna in Oil ,7.71,30,0.0267958
43883001,TUNA,Bravo,Bravo Canned Tuna in Water ,9.69,30,0.0259781
43884001,CANNED VEGETABLES,Bravo,Bravo Canned Yams ,6.38,30,0.0261039
43885001,SOUP,Bravo,Bravo Chicken Noodle Soup ,15.7,31,0.0274877
43886001,SOUP,Bravo,Bravo Chicken Ramen Soup ,13,30,0.0267329
43887001,SOUP,Bravo,Bravo Chicken Soup ,15.5,31,0.0271732
43888001,CANNED VEGETABLES,Bravo,Bravo Creamed Corn ,14.2,30,0.0261039
43889001,SOUP,Bravo,Bravo Noodle Soup ,5.4,30,0.0267329
43890001,SOUP,Bravo,Bravo Regular Ramen Soup ,4.17,29,0.0256636
43891001,SOUP,Bravo,Bravo Rice Soup ,14.8,29,0.0256007
43892001,SOUP,Bravo,Bravo Turkey Noodle Soup ,11.5,29,0.0256636
43893001,SOUP,Bravo,Bravo Vegetable Soup ,6,31,0.0276135
43894001,BAKING SUPPLIES,Borden,Condensed Milk Sweetened,14 oz,29,0.025412
43895001,YOGURT,Booker,Booker Blueberry Yogurt ,19.7,33,0.0286829
43896001,CHEESE,Booker,Booker Cheese Spread ,5.42,30,0.0267329
43897001,CHEESE,Booker,Booker Havarti Cheese ,11.8,30,0.0259781
43898001,CHEESE,Booker,Booker Head Cheese ,15.2,33,0.0294377
43899001,CHEESE,Booker,Booker Jack Cheese ,13.8,29,0.0259152
43900001,COTTAGE CHEESE,Booker,Booker Large Curd Cottage Cheese ,4.42,32,0.0281796
43901001,COTTAGE CHEESE,Booker,Booker Low Fat Cottage Cheese ,15.5,29,0.0251604
43902001,SOUR CREAM,Booker,Booker Low Fat Sour Cream ,5.25,27,0.0240282
43903001,CHEESE,Booker,Booker Low Fat String Cheese ,5.3,30,0.026041
43904001,CHEESE,Booker,Booker Mild Cheddar Cheese ,10.1,31,0.0276135
43905001,CHEESE,Booker,Booker Muenster Cheese ,12.1,28,0.0250346
43906001,CHEESE,Booker,Booker Sharp Cheddar Cheese ,9.89,32,0.0279909
43907001,SOUR CREAM,Booker,Booker Sour Cream ,4.75,31,0.0273619
43908001,YOGURT,Booker,Booker Strawberry Yogurt ,18.8,32,0.0283054
43909001,CHEESE,Booker,Booker String Cheese ,18.6,30,0.0261039
43910001,,Bolthouse Farms,Fruit & Vegetable Juice Mango Ginger,15.2 oz,30,0.02667
43911001,SOUP,Blue Label,Blue Label Beef Soup ,8.19,31,0.0272361
43912001,CANNED VEGETABLES,Blue Label,Blue Label Canned Beets ,18.2,29,0.0259152
43913001,CANNED VEGETABLES,Blue Label,Blue Label Canned Peas ,20.8,29,0.0252862
43914001,CANNED VEGETABLES,Blue Label,Blue Label Canned String Beans ,10.6,30,0.02667
43915001,CANNED VEGETABLES,Blue Label,Blue Label Canned Tomatos ,14,32,0.0285571
43916001,TUNA,Blue Label,Blue Label Canned Tuna in Oil ,15.2,31,0.0273619
43917001,TUNA,Blue Label,Blue Label Canned Tuna in Water ,7.71,31,0.0276135
43918001,CANNED VEGETABLES,Blue Label,Blue Label Canned Yams ,19.2,30,0.0263555
43919001,SOUP,Blue Label,Blue Label Chicken Noodle Soup ,8.47,32,0.027928
43920001,SOUP,Blue Label,Blue Label Chicken Ramen Soup ,16.1,29,0.025412
43921001,SOUP,Blue Label,Blue Label Chicken Soup ,12.1,30,0.0262926
43922001,CANNED VEGETABLES,Blue Label,Blue Label Creamed Corn ,3.9,29,0.025412
43923001,SARDINES,Blue Label,Blue Label Fancy Canned Sardines ,11,29,0.0251604
43924001,SOUP,Blue Label,Blue Label Noodle Soup ,9.6,32,0.0277393
43925001,SOUP,Blue Label,Blue Label Regular Ramen Soup ,10.8,32,0.0282425
43926001,SOUP,Blue Label,Blue Label Rice Soup ,19,29,0.0256007
43927001,SOUP,Blue Label,Blue Label Turkey Noodle Soup ,13.5,33,0.02862
43928001,SOUP,Blue Label,Blue Label Vegetable Soup ,18.7,32,0.0280538
43929001,ACETOMINIFEN,Bird Call,Bird Call 200 MG Acetominifen ,17.5,29,0.0258523
43930001,IBUPROFEN,Bird Call,Bird Call 200 MG Ibuprofen ,17,29,0.0256007
43931001,ASPIRIN,Bird Call,Bird Call Buffered Aspirin ,13.3,31,0.0269216
43932001,ASPIRIN,Bird Call,Bird Call Childrens Aspirin ,17.8,29,0.0259152
43933001,TV DINNER,Big Time,Big Time Beef TV Dinner ,8.89,29,0.0251604
43934001,TV DINNER,Big Time,Big Time Chicken TV Dinner ,14.6,28,0.0250346
43935001,FRENCH FRIES,Big Time,Big Time Fajita French Fries ,8.56,33,0.0291861
43936001,FROZEN VEGETABLES,Big Time,Big Time Frozen Broccoli ,12.1,31,0.0275506
43937001,FROZEN VEGETABLES,Big Time,Big Time Frozen Carrots ,18.7,30,0.0265442
43938001,FROZEN VEGETABLES,Big Time,Big Time Frozen Cauliflower ,6.19,31,0.027299
43939001,PIZZA,Big Time,Big Time Frozen Cheese Pizza ,11.6,30,0.0259781
43940001,FROZEN CHICKEN,Big Time,Big Time Frozen Chicken Breast ,6.3,31,0.0269845
43941001,FROZEN CHICKEN,Big Time,Big Time Frozen Chicken Thighs ,4.19,30,0.0262297
43942001,FROZEN CHICKEN,Big Time,Big Time Frozen Chicken Wings ,5.86,30,0.0261039
43943001,FROZEN VEGETABLES,Big Time,Big Time Frozen Corn ,11.1,29,0.0254749
43944001,PIZZA,Big Time,Big Time Frozen Mushroom Pizza ,3.98,32,0.0285571
